127.0.0.1 - - [05/Feb/2014:14:25:06 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:09 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:10 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:12 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:14 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:15 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:17 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:19 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:21 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [05/Feb/2014:14:25:22 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:24 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:28 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
127.0.0.1 - - [05/Feb/2014:14:25:29 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
127.0.0.1 - - [06/Feb/2014:09:50:52 +0100] "GET / HTTP/1.0" 200 18 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
